2024-12-09 18:18:31.018,2385
2024-12-09 18:18:31.190,2385
2024-12-09 18:18:31.330,2385
2024-12-09 18:18:31.646,2385
2024-12-09 18:18:32.031,2385
2024-12-09 18:18:32.434,2385
2024-12-09 18:18:32.811,2385
2024-12-09 18:18:33.161,2385
2024-12-09 18:18:33.552,2385
2024-12-09 18:18:33.904,2385
2024-12-09 18:18:34.314,2385
2024-12-09 18:18:34.698,2385
2024-12-09 18:18:35.047,2385
2024-12-09 18:18:35.397,2385
2024-12-09 18:18:35.765,2385
2024-12-09 18:18:36.127,2385
2024-12-09 18:18:36.507,2385
2024-12-09 18:18:36.869,2385
2024-12-09 18:18:37.218,2385
2024-12-09 18:18:37.603,2385
2024-12-09 18:18:37.968,2385
2024-12-09 18:18:38.333,2385
2024-12-09 18:18:38.665,2385
2024-12-09 18:18:39.043,2385
2024-12-09 18:18:39.424,2385
2024-12-09 18:18:39.802,2385
2024-12-09 18:18:40.163,2385
2024-12-09 18:18:40.509,2385
2024-12-09 18:18:40.888,2385
2024-12-09 18:18:41.274,2385
2024-12-09 18:18:41.680,2385
2024-12-09 18:18:42.045,2385
2024-12-09 18:18:42.488,2385
2024-12-09 18:18:42.822,2385
2024-12-09 18:18:43.172,2385
2024-12-09 18:18:43.421,2385
2024-12-09 18:18:43.806,2385
2024-12-09 18:18:44.142,2385
2024-12-09 18:18:44.628,2385
2024-12-09 18:18:45.129,2385
2024-12-09 18:18:45.578,2385
2024-12-09 18:18:46.105,2385
2024-12-09 18:18:46.765,2385
2024-12-09 18:18:47.000,2385
2024-12-09 18:18:47.457,2385
2024-12-09 18:18:47.873,2385
2024-12-09 18:18:48.212,2385
2024-12-09 18:18:48.490,2385
2024-12-09 18:18:48.781,2385
2024-12-09 18:18:49.108,2385
2024-12-09 18:18:49.399,2385
2024-12-09 18:18:49.803,2385
2024-12-09 18:18:50.151,2385
2024-12-09 18:18:50.550,2385
2024-12-09 18:18:50.951,2385
2024-12-09 18:18:51.196,2385
2024-12-09 18:18:51.472,2385
2024-12-09 18:18:51.864,2385
2024-12-09 18:18:52.179,2385
2024-12-09 18:18:52.587,2385
2024-12-09 18:18:52.834,2385
2024-12-09 18:18:53.156,2385
2024-12-09 18:18:53.527,2385
2024-12-09 18:18:53.905,2385
2024-12-09 18:18:54.197,2385
2024-12-09 18:18:54.550,2385
2024-12-09 18:18:54.870,2385
2024-12-09 18:18:55.239,2385
2024-12-09 18:18:55.583,2385
2024-12-09 18:18:55.925,2385
2024-12-09 18:18:56.267,2385
2024-12-09 18:18:56.612,2385
2024-12-09 18:18:56.957,2385
2024-12-09 18:18:57.379,2385
2024-12-09 18:18:57.790,2385
2024-12-09 18:18:58.235,2385
2024-12-09 18:18:58.536,2385
2024-12-09 18:18:58.899,2385
2024-12-09 18:18:59.333,2385
2024-12-09 18:18:59.693,2385
2024-12-09 18:19:00.030,2385
2024-12-09 18:19:00.423,2385
2024-12-09 18:19:00.816,2385
2024-12-09 18:19:01.196,2385
2024-12-09 18:19:01.644,2385
2024-12-09 18:19:02.164,2385
2024-12-09 18:19:02.430,2385
2024-12-09 18:19:02.787,2385
2024-12-09 18:19:03.250,2385
2024-12-09 18:19:03.634,2385
2024-12-09 18:19:04.020,2385
2024-12-09 18:19:04.450,2385
2024-12-09 18:19:04.943,2385
2024-12-09 18:19:05.414,2385
2024-12-09 18:19:05.742,2385
2024-12-09 18:19:06.198,2385
2024-12-09 18:19:06.532,2385
2024-12-09 18:19:06.938,2385
2024-12-09 18:19:07.426,2385
2024-12-09 18:19:07.828,2385
2024-12-09 18:19:08.111,2385
2024-12-09 18:19:08.519,2385
2024-12-09 18:19:08.889,2385
2024-12-09 18:19:09.245,2385
2024-12-09 18:19:09.649,2385
2024-12-09 18:19:10.125,2385
2024-12-09 18:19:10.566,2385
2024-12-09 18:19:10.945,2385
2024-12-09 18:19:11.351,2385
2024-12-09 18:19:11.755,2385
2024-12-09 18:19:12.151,2385
2024-12-09 18:19:12.529,2385
2024-12-09 18:19:12.965,2385
2024-12-09 18:19:13.282,2385
2024-12-09 18:19:13.612,2385
2024-12-09 18:19:13.988,2385
2024-12-09 18:19:14.305,2385
2024-12-09 18:19:14.661,2385
2024-12-09 18:19:14.988,2385
2024-12-09 18:19:15.339,2385
2024-12-09 18:19:15.669,2385
2024-12-09 18:19:16.037,2385
2024-12-09 18:19:16.386,2385
2024-12-09 18:19:16.733,2385
2024-12-09 18:19:17.063,2385
2024-12-09 18:19:17.461,2385
2024-12-09 18:19:17.854,2385
2024-12-09 18:19:18.201,2385
2024-12-09 18:19:18.492,2385
2024-12-09 18:19:18.844,2385
2024-12-09 18:19:19.176,2385
2024-12-09 18:19:19.509,2385
2024-12-09 18:19:19.905,2385
2024-12-09 18:19:20.252,2385
2024-12-09 18:19:20.591,2385
2024-12-09 18:19:20.875,2385
2024-12-09 18:19:21.260,2385
2024-12-09 18:19:21.608,2385
2024-12-09 18:19:22.002,2385
2024-12-09 18:19:22.325,2385
2024-12-09 18:19:22.692,2385
2024-12-09 18:19:23.054,2385
2024-12-09 18:19:23.370,2385
2024-12-09 18:19:23.704,2385
2024-12-09 18:19:24.079,2385
2024-12-09 18:19:24.419,2385
2024-12-09 18:19:24.811,2385
2024-12-09 18:19:25.114,2385
2024-12-09 18:19:25.477,2385
2024-12-09 18:19:25.759,2385
2024-12-09 18:19:26.202,2385
2024-12-09 18:19:26.509,2385
2024-12-09 18:19:26.904,2385
2024-12-09 18:19:27.285,2385
2024-12-09 18:19:27.595,2385
2024-12-09 18:19:27.958,2385
2024-12-09 18:19:28.370,2385
2024-12-09 18:19:28.688,2385
2024-12-09 18:19:29.084,2385
2024-12-09 18:19:29.365,2385
2024-12-09 18:19:29.730,2385
2024-12-09 18:19:30.133,2385
2024-12-09 18:19:30.490,2385
2024-12-09 18:19:30.854,2385
2024-12-09 18:19:31.260,2385
2024-12-09 18:19:31.640,2385
2024-12-09 18:19:32.043,2385
2024-12-09 18:19:32.393,2385
2024-12-09 18:19:32.697,2385
2024-12-09 18:19:33.040,2385
2024-12-09 18:19:33.384,2385
2024-12-09 18:19:33.722,2385
2024-12-09 18:19:34.067,2385
2024-12-09 18:19:34.427,2385
2024-12-09 18:19:34.698,2385
2024-12-09 18:19:35.091,2385
2024-12-09 18:19:35.460,2385
2024-12-09 18:19:35.813,2385
2024-12-09 18:19:36.164,2385
2024-12-09 18:19:36.551,2385
2024-12-09 18:19:36.916,2385
2024-12-09 18:19:37.315,2385
2024-12-09 18:19:37.695,2385
2024-12-09 18:19:38.059,2385
2024-12-09 18:19:38.413,2385
2024-12-09 18:19:38.790,2385
2024-12-09 18:19:39.195,2385
2024-12-09 18:19:39.535,2385
2024-12-09 18:19:39.934,2385
2024-12-09 18:19:40.345,2385
2024-12-09 18:19:40.742,2385
2024-12-09 18:19:41.172,2385
2024-12-09 18:19:41.561,2385
2024-12-09 18:19:41.907,2385
2024-12-09 18:19:42.327,2385
2024-12-09 18:19:42.665,2385
2024-12-09 18:19:43.073,2385
2024-12-09 18:19:43.477,2385
2024-12-09 18:19:43.938,2385
2024-12-09 18:19:44.389,2385
2024-12-09 18:19:44.805,2385
2024-12-09 18:19:45.225,2385
2024-12-09 18:19:45.594,2385
2024-12-09 18:19:45.973,2385
2024-12-09 18:19:46.415,2385
2024-12-09 18:19:46.757,2385
2024-12-09 18:19:47.178,2385
2024-12-09 18:19:47.665,2385
2024-12-09 18:19:47.965,2385
2024-12-09 18:19:48.356,2385
2024-12-09 18:19:48.735,2385
2024-12-09 18:19:49.115,2385
2024-12-09 18:19:49.481,2385
2024-12-09 18:19:49.807,2385
2024-12-09 18:19:50.240,2385
2024-12-09 18:19:50.621,2385
2024-12-09 18:19:51.004,2385
2024-12-09 18:19:51.342,2385
2024-12-09 18:19:51.815,2385
2024-12-09 18:19:52.234,2385
2024-12-09 18:19:52.566,2385
2024-12-09 18:19:52.972,2385
2024-12-09 18:19:53.323,2385
2024-12-09 18:19:53.649,2385
2024-12-09 18:19:54.093,2385
2024-12-09 18:19:54.621,2385
2024-12-09 18:19:54.959,2385
2024-12-09 18:19:55.328,2385
2024-12-09 18:19:55.709,2385
2024-12-09 18:19:56.185,2385
2024-12-09 18:19:56.508,2385
2024-12-09 18:19:57.024,2385
2024-12-09 18:19:57.420,2385
2024-12-09 18:19:57.776,2385
2024-12-09 18:19:58.175,2385
2024-12-09 18:19:58.594,2385
2024-12-09 18:19:58.969,2385
2024-12-09 18:19:59.404,2385
2024-12-09 18:19:59.822,2385
2024-12-09 18:20:00.257,2385
2024-12-09 18:20:00.767,2385
2024-12-09 18:20:01.198,2385
2024-12-09 18:20:01.539,2385
2024-12-09 18:20:01.938,2385
2024-12-09 18:20:02.337,2385
2024-12-09 18:20:02.703,2385
2024-12-09 18:20:03.086,2385
2024-12-09 18:20:03.389,2385
2024-12-09 18:20:03.789,2385
2024-12-09 18:20:04.170,2385
2024-12-09 18:20:04.501,2385
2024-12-09 18:20:04.926,2385
2024-12-09 18:20:05.275,2385
2024-12-09 18:20:05.620,2385
2024-12-09 18:20:05.941,2385
2024-12-09 18:20:06.323,2385
2024-12-09 18:20:06.675,2385
2024-12-09 18:20:07.039,2385
2024-12-09 18:20:07.366,2385
2024-12-09 18:20:07.733,2385
2024-12-09 18:20:08.073,2385
2024-12-09 18:20:08.488,2385
2024-12-09 18:20:08.790,2385
2024-12-09 18:20:09.240,2385
2024-12-09 18:20:09.546,2385
2024-12-09 18:20:09.943,2385
2024-12-09 18:20:10.327,2385
2024-12-09 18:20:10.655,2385
2024-12-09 18:20:10.990,2385
2024-12-09 18:20:11.333,2385
2024-12-09 18:20:11.698,2385
2024-12-09 18:20:12.062,2385
2024-12-09 18:20:12.464,2385
2024-12-09 18:20:12.811,2385
2024-12-09 18:20:13.115,2385
2024-12-09 18:20:13.465,2385
2024-12-09 18:20:13.835,2385
2024-12-09 18:20:14.222,2385
2024-12-09 18:20:14.557,2385
2024-12-09 18:20:14.932,2385
2024-12-09 18:20:15.290,2385
2024-12-09 18:20:15.663,2385
2024-12-09 18:20:16.003,2385
2024-12-09 18:20:16.349,2385
2024-12-09 18:20:16.716,2385
2024-12-09 18:20:17.069,2385
2024-12-09 18:20:17.416,2385
2024-12-09 18:20:17.749,2385
2024-12-09 18:20:18.067,2385
2024-12-09 18:20:18.448,2385
2024-12-09 18:20:18.771,2385
2024-12-09 18:20:19.155,2385
2024-12-09 18:20:19.521,2385
2024-12-09 18:20:19.886,2385
2024-12-09 18:20:20.251,2385
2024-12-09 18:20:20.607,2385
2024-12-09 18:20:20.933,2385
2024-12-09 18:20:21.272,2385
2024-12-09 18:20:21.673,2385
2024-12-09 18:20:22.036,2385
2024-12-09 18:20:22.401,2385
2024-12-09 18:20:22.799,2385
2024-12-09 18:20:23.233,2385
2024-12-09 18:20:23.601,2385
2024-12-09 18:20:23.992,2385
2024-12-09 18:20:24.362,2385
2024-12-09 18:20:24.805,2385
2024-12-09 18:20:25.180,2385
2024-12-09 18:20:25.596,2385
2024-12-09 18:20:26.002,2385
2024-12-09 18:20:26.430,2385
2024-12-09 18:20:26.830,2385
2024-12-09 18:20:27.360,2385
2024-12-09 18:20:27.852,2385
2024-12-09 18:20:28.376,2385
2024-12-09 18:20:28.825,2385
2024-12-09 18:20:29.352,2385
2024-12-09 18:20:29.917,2385
2024-12-09 18:20:30.410,2385
2024-12-09 18:20:30.794,2385
2024-12-09 18:20:31.181,2385
2024-12-09 18:20:31.692,2385
2024-12-09 18:20:32.073,2385
2024-12-09 18:20:32.489,2385
2024-12-09 18:20:32.924,2385
2024-12-09 18:20:33.280,2385
2024-12-09 18:20:33.677,2385
2024-12-09 18:20:34.028,2385
2024-12-09 18:20:34.450,2385
2024-12-09 18:20:34.875,2385
2024-12-09 18:20:35.290,2385
2024-12-09 18:20:35.693,2385
2024-12-09 18:20:36.170,2385
2024-12-09 18:20:36.634,2385
2024-12-09 18:20:36.963,2385
2024-12-09 18:20:37.426,2385
2024-12-09 18:20:37.849,2385
2024-12-09 18:20:38.188,2385
2024-12-09 18:20:38.612,2385
2024-12-09 18:20:39.092,2385
2024-12-09 18:20:39.415,2385
2024-12-09 18:20:39.866,2385
2024-12-09 18:20:40.235,2385
2024-12-09 18:20:40.676,2385
2024-12-09 18:20:41.121,2385
2024-12-09 18:20:41.637,2385
2024-12-09 18:20:42.071,2385
2024-12-09 18:20:42.477,2385
2024-12-09 18:20:42.948,2385
2024-12-09 18:20:43.399,2385
2024-12-09 18:20:43.769,2385
2024-12-09 18:20:44.131,2385
2024-12-09 18:20:44.575,2385
2024-12-09 18:20:44.900,2385
2024-12-09 18:20:45.309,2385
2024-12-09 18:20:45.633,2385
2024-12-09 18:20:46.028,2385
2024-12-09 18:20:46.392,2385
2024-12-09 18:20:46.861,2385
