2024-12-09 18:18:30.934,2385,send
2024-12-09 18:18:31.097,2385,returned
2024-12-09 18:18:31.111,2385,send
2024-12-09 18:18:31.237,2385,returned
2024-12-09 18:18:31.252,2385,send
2024-12-09 18:18:31.568,2385,returned
2024-12-09 18:18:31.583,2385,send
2024-12-09 18:18:31.949,2385,returned
2024-12-09 18:18:31.965,2385,send
2024-12-09 18:18:32.345,2385,returned
2024-12-09 18:18:32.360,2385,send
2024-12-09 18:18:32.714,2385,returned
2024-12-09 18:18:32.730,2385,send
2024-12-09 18:18:33.080,2385,returned
2024-12-09 18:18:33.099,2385,send
2024-12-09 18:18:33.474,2385,returned
2024-12-09 18:18:33.490,2385,send
2024-12-09 18:18:33.838,2385,returned
2024-12-09 18:18:33.853,2385,send
2024-12-09 18:18:34.217,2385,returned
2024-12-09 18:18:34.233,2385,send
2024-12-09 18:18:34.602,2385,returned
2024-12-09 18:18:34.620,2385,send
2024-12-09 18:18:34.981,2385,returned
2024-12-09 18:18:34.997,2385,send
2024-12-09 18:18:35.322,2385,returned
2024-12-09 18:18:35.333,2385,send
2024-12-09 18:18:35.701,2385,returned
2024-12-09 18:18:35.716,2385,send
2024-12-09 18:18:36.050,2385,returned
2024-12-09 18:18:36.065,2385,send
2024-12-09 18:18:36.411,2385,returned
2024-12-09 18:18:36.428,2385,send
2024-12-09 18:18:36.790,2385,returned
2024-12-09 18:18:36.806,2385,send
2024-12-09 18:18:37.155,2385,returned
2024-12-09 18:18:37.171,2385,send
2024-12-09 18:18:37.522,2385,returned
2024-12-09 18:18:37.539,2385,send
2024-12-09 18:18:37.887,2385,returned
2024-12-09 18:18:37.904,2385,send
2024-12-09 18:18:38.222,2385,returned
2024-12-09 18:18:38.240,2385,send
2024-12-09 18:18:38.586,2385,returned
2024-12-09 18:18:38.602,2385,send
2024-12-09 18:18:38.965,2385,returned
2024-12-09 18:18:38.982,2385,send
2024-12-09 18:18:39.344,2385,returned
2024-12-09 18:18:39.360,2385,send
2024-12-09 18:18:39.721,2385,returned
2024-12-09 18:18:39.737,2385,send
2024-12-09 18:18:40.085,2385,returned
2024-12-09 18:18:40.101,2385,send
2024-12-09 18:18:40.436,2385,returned
2024-12-09 18:18:40.448,2385,send
2024-12-09 18:18:40.825,2385,returned
2024-12-09 18:18:40.841,2385,send
2024-12-09 18:18:41.209,2385,returned
2024-12-09 18:18:41.225,2385,send
2024-12-09 18:18:41.598,2385,returned
2024-12-09 18:18:41.614,2385,send
2024-12-09 18:18:41.980,2385,returned
2024-12-09 18:18:41.995,2385,send
2024-12-09 18:18:42.395,2385,returned
2024-12-09 18:18:42.401,2385,send
2024-12-09 18:18:42.738,2385,returned
2024-12-09 18:18:42.755,2385,send
2024-12-09 18:18:43.071,2385,returned
2024-12-09 18:18:43.080,2385,send
2024-12-09 18:18:43.355,2385,returned
2024-12-09 18:18:43.368,2385,send
2024-12-09 18:18:43.698,2385,returned
2024-12-09 18:18:43.709,2385,send
2024-12-09 18:18:44.065,2385,returned
2024-12-09 18:18:44.082,2385,send
2024-12-09 18:18:44.542,2385,returned
2024-12-09 18:18:44.549,2385,send
2024-12-09 18:18:45.030,2385,returned
2024-12-09 18:18:45.046,2385,send
2024-12-09 18:18:45.478,2385,returned
2024-12-09 18:18:45.495,2385,send
2024-12-09 18:18:45.992,2385,returned
2024-12-09 18:18:46.010,2385,send
2024-12-09 18:18:46.582,2385,returned
2024-12-09 18:18:46.594,2385,send
2024-12-09 18:18:46.859,2385,returned
2024-12-09 18:18:46.877,2385,send
2024-12-09 18:18:47.376,2385,returned
2024-12-09 18:18:47.398,2385,send
2024-12-09 18:18:47.760,2385,returned
2024-12-09 18:18:47.783,2385,send
2024-12-09 18:18:48.120,2385,returned
2024-12-09 18:18:48.137,2385,send
2024-12-09 18:18:48.410,2385,returned
2024-12-09 18:18:48.425,2385,send
2024-12-09 18:18:48.689,2385,returned
2024-12-09 18:18:48.708,2385,send
2024-12-09 18:18:49.008,2385,returned
2024-12-09 18:18:49.022,2385,send
2024-12-09 18:18:49.336,2385,returned
2024-12-09 18:18:49.352,2385,send
2024-12-09 18:18:49.721,2385,returned
2024-12-09 18:18:49.740,2385,send
2024-12-09 18:18:50.093,2385,returned
2024-12-09 18:18:50.107,2385,send
2024-12-09 18:18:50.469,2385,returned
2024-12-09 18:18:50.485,2385,send
2024-12-09 18:18:50.830,2385,returned
2024-12-09 18:18:50.842,2385,send
2024-12-09 18:18:51.102,2385,returned
2024-12-09 18:18:51.123,2385,send
2024-12-09 18:18:51.391,2385,returned
2024-12-09 18:18:51.406,2385,send
2024-12-09 18:18:51.772,2385,returned
2024-12-09 18:18:51.787,2385,send
2024-12-09 18:18:52.074,2385,returned
2024-12-09 18:18:52.093,2385,send
2024-12-09 18:18:52.474,2385,returned
2024-12-09 18:18:52.492,2385,send
2024-12-09 18:18:52.768,2385,returned
2024-12-09 18:18:52.783,2385,send
2024-12-09 18:18:53.088,2385,returned
2024-12-09 18:18:53.103,2385,send
2024-12-09 18:18:53.425,2385,returned
2024-12-09 18:18:53.442,2385,send
2024-12-09 18:18:53.800,2385,returned
2024-12-09 18:18:53.815,2385,send
2024-12-09 18:18:54.129,2385,returned
2024-12-09 18:18:54.143,2385,send
2024-12-09 18:18:54.459,2385,returned
2024-12-09 18:18:54.472,2385,send
2024-12-09 18:18:54.792,2385,returned
2024-12-09 18:18:54.812,2385,send
2024-12-09 18:18:55.161,2385,returned
2024-12-09 18:18:55.174,2385,send
2024-12-09 18:18:55.491,2385,returned
2024-12-09 18:18:55.502,2385,send
2024-12-09 18:18:55.837,2385,returned
2024-12-09 18:18:55.861,2385,send
2024-12-09 18:18:56.212,2385,returned
2024-12-09 18:18:56.229,2385,send
2024-12-09 18:18:56.525,2385,returned
2024-12-09 18:18:56.537,2385,send
2024-12-09 18:18:56.886,2385,returned
2024-12-09 18:18:56.903,2385,send
2024-12-09 18:18:57.302,2385,returned
2024-12-09 18:18:57.321,2385,send
2024-12-09 18:18:57.699,2385,returned
2024-12-09 18:18:57.713,2385,send
2024-12-09 18:18:58.077,2385,returned
2024-12-09 18:18:58.093,2385,send
2024-12-09 18:18:58.459,2385,returned
2024-12-09 18:18:58.479,2385,send
2024-12-09 18:18:58.828,2385,returned
2024-12-09 18:18:58.847,2385,send
2024-12-09 18:18:59.236,2385,returned
2024-12-09 18:18:59.250,2385,send
2024-12-09 18:18:59.594,2385,returned
2024-12-09 18:18:59.618,2385,send
2024-12-09 18:18:59.954,2385,returned
2024-12-09 18:18:59.963,2385,send
2024-12-09 18:19:00.320,2385,returned
2024-12-09 18:19:00.332,2385,send
2024-12-09 18:19:00.708,2385,returned
2024-12-09 18:19:00.723,2385,send
2024-12-09 18:19:01.097,2385,returned
2024-12-09 18:19:01.112,2385,send
2024-12-09 18:19:01.547,2385,returned
2024-12-09 18:19:01.562,2385,send
2024-12-09 18:19:01.930,2385,returned
2024-12-09 18:19:01.948,2385,send
2024-12-09 18:19:02.361,2385,returned
2024-12-09 18:19:02.377,2385,send
2024-12-09 18:19:02.667,2385,returned
2024-12-09 18:19:02.687,2385,send
2024-12-09 18:19:03.154,2385,returned
2024-12-09 18:19:03.162,2385,send
2024-12-09 18:19:03.541,2385,returned
2024-12-09 18:19:03.555,2385,send
2024-12-09 18:19:03.904,2385,returned
2024-12-09 18:19:03.921,2385,send
2024-12-09 18:19:04.357,2385,returned
2024-12-09 18:19:04.372,2385,send
2024-12-09 18:19:04.813,2385,returned
2024-12-09 18:19:04.831,2385,send
2024-12-09 18:19:05.268,2385,returned
2024-12-09 18:19:05.283,2385,send
2024-12-09 18:19:05.653,2385,returned
2024-12-09 18:19:05.671,2385,send
2024-12-09 18:19:06.070,2385,returned
2024-12-09 18:19:06.086,2385,send
2024-12-09 18:19:06.464,2385,returned
2024-12-09 18:19:06.478,2385,send
2024-12-09 18:19:06.849,2385,returned
2024-12-09 18:19:06.856,2385,send
2024-12-09 18:19:07.297,2385,returned
2024-12-09 18:19:07.311,2385,send
2024-12-09 18:19:07.704,2385,returned
2024-12-09 18:19:07.721,2385,send
2024-12-09 18:19:08.033,2385,returned
2024-12-09 18:19:08.052,2385,send
2024-12-09 18:19:08.423,2385,returned
2024-12-09 18:19:08.429,2385,send
2024-12-09 18:19:08.769,2385,returned
2024-12-09 18:19:08.783,2385,send
2024-12-09 18:19:09.149,2385,returned
2024-12-09 18:19:09.163,2385,send
2024-12-09 18:19:09.534,2385,returned
2024-12-09 18:19:09.553,2385,send
2024-12-09 18:19:10.053,2385,returned
2024-12-09 18:19:10.068,2385,send
2024-12-09 18:19:10.435,2385,returned
2024-12-09 18:19:10.450,2385,send
2024-12-09 18:19:10.839,2385,returned
2024-12-09 18:19:10.855,2385,send
2024-12-09 18:19:11.236,2385,returned
2024-12-09 18:19:11.259,2385,send
2024-12-09 18:19:11.575,2385,returned
2024-12-09 18:19:11.592,2385,send
2024-12-09 18:19:12.050,2385,returned
2024-12-09 18:19:12.066,2385,send
2024-12-09 18:19:12.436,2385,returned
2024-12-09 18:19:12.452,2385,send
2024-12-09 18:19:12.823,2385,returned
2024-12-09 18:19:12.840,2385,send
2024-12-09 18:19:13.198,2385,returned
2024-12-09 18:19:13.214,2385,send
2024-12-09 18:19:13.506,2385,returned
2024-12-09 18:19:13.523,2385,send
2024-12-09 18:19:13.907,2385,returned
2024-12-09 18:19:13.923,2385,send
2024-12-09 18:19:14.221,2385,returned
2024-12-09 18:19:14.244,2385,send
2024-12-09 18:19:14.571,2385,returned
2024-12-09 18:19:14.589,2385,send
2024-12-09 18:19:14.877,2385,returned
2024-12-09 18:19:14.892,2385,send
2024-12-09 18:19:15.243,2385,returned
2024-12-09 18:19:15.259,2385,send
2024-12-09 18:19:15.573,2385,returned
2024-12-09 18:19:15.588,2385,send
2024-12-09 18:19:15.954,2385,returned
2024-12-09 18:19:15.970,2385,send
2024-12-09 18:19:16.309,2385,returned
2024-12-09 18:19:16.325,2385,send
2024-12-09 18:19:16.660,2385,returned
2024-12-09 18:19:16.676,2385,send
2024-12-09 18:19:16.984,2385,returned
2024-12-09 18:19:16.999,2385,send
2024-12-09 18:19:17.348,2385,returned
2024-12-09 18:19:17.362,2385,send
2024-12-09 18:19:17.742,2385,returned
2024-12-09 18:19:17.761,2385,send
2024-12-09 18:19:18.092,2385,returned
2024-12-09 18:19:18.108,2385,send
2024-12-09 18:19:18.423,2385,returned
2024-12-09 18:19:18.439,2385,send
2024-12-09 18:19:18.792,2385,returned
2024-12-09 18:19:18.808,2385,send
2024-12-09 18:19:19.096,2385,returned
2024-12-09 18:19:19.109,2385,send
2024-12-09 18:19:19.430,2385,returned
2024-12-09 18:19:19.446,2385,send
2024-12-09 18:19:19.808,2385,returned
2024-12-09 18:19:19.826,2385,send
2024-12-09 18:19:20.146,2385,returned
2024-12-09 18:19:20.158,2385,send
2024-12-09 18:19:20.475,2385,returned
2024-12-09 18:19:20.494,2385,send
2024-12-09 18:19:20.799,2385,returned
2024-12-09 18:19:20.814,2385,send
2024-12-09 18:19:21.167,2385,returned
2024-12-09 18:19:21.183,2385,send
2024-12-09 18:19:21.545,2385,returned
2024-12-09 18:19:21.561,2385,send
2024-12-09 18:19:21.916,2385,returned
2024-12-09 18:19:21.925,2385,send
2024-12-09 18:19:22.244,2385,returned
2024-12-09 18:19:22.261,2385,send
2024-12-09 18:19:22.609,2385,returned
2024-12-09 18:19:22.626,2385,send
2024-12-09 18:19:22.978,2385,returned
2024-12-09 18:19:22.994,2385,send
2024-12-09 18:19:23.306,2385,returned
2024-12-09 18:19:23.318,2385,send
2024-12-09 18:19:23.638,2385,returned
2024-12-09 18:19:23.653,2385,send
2024-12-09 18:19:23.985,2385,returned
2024-12-09 18:19:24.000,2385,send
2024-12-09 18:19:24.351,2385,returned
2024-12-09 18:19:24.366,2385,send
2024-12-09 18:19:24.700,2385,returned
2024-12-09 18:19:24.716,2385,send
2024-12-09 18:19:25.034,2385,returned
2024-12-09 18:19:25.062,2385,send
2024-12-09 18:19:25.362,2385,returned
2024-12-09 18:19:25.377,2385,send
2024-12-09 18:19:25.694,2385,returned
2024-12-09 18:19:25.712,2385,send
2024-12-09 18:19:26.095,2385,returned
2024-12-09 18:19:26.109,2385,send
2024-12-09 18:19:26.440,2385,returned
2024-12-09 18:19:26.457,2385,send
2024-12-09 18:19:26.830,2385,returned
2024-12-09 18:19:26.844,2385,send
2024-12-09 18:19:27.189,2385,returned
2024-12-09 18:19:27.207,2385,send
2024-12-09 18:19:27.509,2385,returned
2024-12-09 18:19:27.526,2385,send
2024-12-09 18:19:27.892,2385,returned
2024-12-09 18:19:27.906,2385,send
2024-12-09 18:19:28.288,2385,returned
2024-12-09 18:19:28.302,2385,send
2024-12-09 18:19:28.605,2385,returned
2024-12-09 18:19:28.620,2385,send
2024-12-09 18:19:28.984,2385,returned
2024-12-09 18:19:29.000,2385,send
2024-12-09 18:19:29.308,2385,returned
2024-12-09 18:19:29.321,2385,send
2024-12-09 18:19:29.650,2385,returned
2024-12-09 18:19:29.666,2385,send
2024-12-09 18:19:30.049,2385,returned
2024-12-09 18:19:30.064,2385,send
2024-12-09 18:19:30.413,2385,returned
2024-12-09 18:19:30.429,2385,send
2024-12-09 18:19:30.788,2385,returned
2024-12-09 18:19:30.805,2385,send
2024-12-09 18:19:31.189,2385,returned
2024-12-09 18:19:31.204,2385,send
2024-12-09 18:19:31.562,2385,returned
2024-12-09 18:19:31.576,2385,send
2024-12-09 18:19:31.943,2385,returned
2024-12-09 18:19:31.959,2385,send
2024-12-09 18:19:32.296,2385,returned
2024-12-09 18:19:32.312,2385,send
2024-12-09 18:19:32.619,2385,returned
2024-12-09 18:19:32.637,2385,send
2024-12-09 18:19:32.951,2385,returned
2024-12-09 18:19:32.967,2385,send
2024-12-09 18:19:33.287,2385,returned
2024-12-09 18:19:33.303,2385,send
2024-12-09 18:19:33.641,2385,returned
2024-12-09 18:19:33.659,2385,send
2024-12-09 18:19:33.995,2385,returned
2024-12-09 18:19:34.010,2385,send
2024-12-09 18:19:34.347,2385,returned
2024-12-09 18:19:34.363,2385,send
2024-12-09 18:19:34.632,2385,returned
2024-12-09 18:19:34.648,2385,send
2024-12-09 18:19:35.000,2385,returned
2024-12-09 18:19:35.011,2385,send
2024-12-09 18:19:35.349,2385,returned
2024-12-09 18:19:35.375,2385,send
2024-12-09 18:19:35.750,2385,returned
2024-12-09 18:19:35.764,2385,send
2024-12-09 18:19:36.082,2385,returned
2024-12-09 18:19:36.097,2385,send
2024-12-09 18:19:36.467,2385,returned
2024-12-09 18:19:36.478,2385,send
2024-12-09 18:19:36.815,2385,returned
2024-12-09 18:19:36.829,2385,send
2024-12-09 18:19:37.223,2385,returned
2024-12-09 18:19:37.238,2385,send
2024-12-09 18:19:37.590,2385,returned
2024-12-09 18:19:37.604,2385,send
2024-12-09 18:19:37.949,2385,returned
2024-12-09 18:19:37.974,2385,send
2024-12-09 18:19:38.328,2385,returned
2024-12-09 18:19:38.345,2385,send
2024-12-09 18:19:38.724,2385,returned
2024-12-09 18:19:38.733,2385,send
2024-12-09 18:19:39.091,2385,returned
2024-12-09 18:19:39.100,2385,send
2024-12-09 18:19:39.439,2385,returned
2024-12-09 18:19:39.453,2385,send
2024-12-09 18:19:39.823,2385,returned
2024-12-09 18:19:39.846,2385,send
2024-12-09 18:19:40.275,2385,returned
2024-12-09 18:19:40.292,2385,send
2024-12-09 18:19:40.649,2385,returned
2024-12-09 18:19:40.666,2385,send
2024-12-09 18:19:41.052,2385,returned
2024-12-09 18:19:41.069,2385,send
2024-12-09 18:19:41.457,2385,returned
2024-12-09 18:19:41.477,2385,send
2024-12-09 18:19:41.825,2385,returned
2024-12-09 18:19:41.833,2385,send
2024-12-09 18:19:42.209,2385,returned
2024-12-09 18:19:42.232,2385,send
2024-12-09 18:19:42.577,2385,returned
2024-12-09 18:19:42.594,2385,send
2024-12-09 18:19:42.964,2385,returned
2024-12-09 18:19:42.979,2385,send
2024-12-09 18:19:43.397,2385,returned
2024-12-09 18:19:43.409,2385,send
2024-12-09 18:19:43.845,2385,returned
2024-12-09 18:19:43.867,2385,send
2024-12-09 18:19:44.291,2385,returned
2024-12-09 18:19:44.317,2385,send
2024-12-09 18:19:44.685,2385,returned
2024-12-09 18:19:44.702,2385,send
2024-12-09 18:19:45.105,2385,returned
2024-12-09 18:19:45.127,2385,send
2024-12-09 18:19:45.497,2385,returned
2024-12-09 18:19:45.508,2385,send
2024-12-09 18:19:45.893,2385,returned
2024-12-09 18:19:45.909,2385,send
2024-12-09 18:19:46.311,2385,returned
2024-12-09 18:19:46.327,2385,send
2024-12-09 18:19:46.676,2385,returned
2024-12-09 18:19:46.691,2385,send
2024-12-09 18:19:47.096,2385,returned
2024-12-09 18:19:47.110,2385,send
2024-12-09 18:19:47.524,2385,returned
2024-12-09 18:19:47.540,2385,send
2024-12-09 18:19:47.880,2385,returned
2024-12-09 18:19:47.896,2385,send
2024-12-09 18:19:48.268,2385,returned
2024-12-09 18:19:48.285,2385,send
2024-12-09 18:19:48.614,2385,returned
2024-12-09 18:19:48.636,2385,send
2024-12-09 18:19:49.006,2385,returned
2024-12-09 18:19:49.020,2385,send
2024-12-09 18:19:49.394,2385,returned
2024-12-09 18:19:49.402,2385,send
2024-12-09 18:19:49.720,2385,returned
2024-12-09 18:19:49.736,2385,send
2024-12-09 18:19:50.125,2385,returned
2024-12-09 18:19:50.140,2385,send
2024-12-09 18:19:50.514,2385,returned
2024-12-09 18:19:50.531,2385,send
2024-12-09 18:19:50.887,2385,returned
2024-12-09 18:19:50.911,2385,send
2024-12-09 18:19:51.261,2385,returned
2024-12-09 18:19:51.276,2385,send
2024-12-09 18:19:51.695,2385,returned
2024-12-09 18:19:51.711,2385,send
2024-12-09 18:19:52.128,2385,returned
2024-12-09 18:19:52.141,2385,send
2024-12-09 18:19:52.467,2385,returned
2024-12-09 18:19:52.476,2385,send
2024-12-09 18:19:52.848,2385,returned
2024-12-09 18:19:52.863,2385,send
2024-12-09 18:19:53.260,2385,returned
2024-12-09 18:19:53.275,2385,send
2024-12-09 18:19:53.570,2385,returned
2024-12-09 18:19:53.593,2385,send
2024-12-09 18:19:53.991,2385,returned
2024-12-09 18:19:54.007,2385,send
2024-12-09 18:19:54.486,2385,returned
2024-12-09 18:19:54.508,2385,send
2024-12-09 18:19:54.882,2385,returned
2024-12-09 18:19:54.900,2385,send
2024-12-09 18:19:55.224,2385,returned
2024-12-09 18:19:55.243,2385,send
2024-12-09 18:19:55.615,2385,returned
2024-12-09 18:19:55.624,2385,send
2024-12-09 18:19:56.073,2385,returned
2024-12-09 18:19:56.091,2385,send
2024-12-09 18:19:56.431,2385,returned
2024-12-09 18:19:56.455,2385,send
2024-12-09 18:19:56.926,2385,returned
2024-12-09 18:19:56.940,2385,send
2024-12-09 18:19:57.278,2385,returned
2024-12-09 18:19:57.298,2385,send
2024-12-09 18:19:57.714,2385,returned
2024-12-09 18:19:57.730,2385,send
2024-12-09 18:19:58.063,2385,returned
2024-12-09 18:19:58.080,2385,send
2024-12-09 18:19:58.497,2385,returned
2024-12-09 18:19:58.506,2385,send
2024-12-09 18:19:58.876,2385,returned
2024-12-09 18:19:58.893,2385,send
2024-12-09 18:19:59.274,2385,returned
2024-12-09 18:19:59.289,2385,send
2024-12-09 18:19:59.690,2385,returned
2024-12-09 18:19:59.707,2385,send
2024-12-09 18:20:00.151,2385,returned
2024-12-09 18:20:00.164,2385,send
2024-12-09 18:20:00.610,2385,returned
2024-12-09 18:20:00.625,2385,send
2024-12-09 18:20:01.083,2385,returned
2024-12-09 18:20:01.103,2385,send
2024-12-09 18:20:01.424,2385,returned
2024-12-09 18:20:01.444,2385,send
2024-12-09 18:20:01.828,2385,returned
2024-12-09 18:20:01.852,2385,send
2024-12-09 18:20:02.247,2385,returned
2024-12-09 18:20:02.268,2385,send
2024-12-09 18:20:02.578,2385,returned
2024-12-09 18:20:02.598,2385,send
2024-12-09 18:20:02.964,2385,returned
2024-12-09 18:20:02.980,2385,send
2024-12-09 18:20:03.297,2385,returned
2024-12-09 18:20:03.312,2385,send
2024-12-09 18:20:03.710,2385,returned
2024-12-09 18:20:03.734,2385,send
2024-12-09 18:20:04.069,2385,returned
2024-12-09 18:20:04.083,2385,send
2024-12-09 18:20:04.425,2385,returned
2024-12-09 18:20:04.440,2385,send
2024-12-09 18:20:04.816,2385,returned
2024-12-09 18:20:04.829,2385,send
2024-12-09 18:20:05.159,2385,returned
2024-12-09 18:20:05.180,2385,send
2024-12-09 18:20:05.553,2385,returned
2024-12-09 18:20:05.567,2385,send
2024-12-09 18:20:05.858,2385,returned
2024-12-09 18:20:05.874,2385,send
2024-12-09 18:20:06.232,2385,returned
2024-12-09 18:20:06.244,2385,send
2024-12-09 18:20:06.572,2385,returned
2024-12-09 18:20:06.587,2385,send
2024-12-09 18:20:06.938,2385,returned
2024-12-09 18:20:06.954,2385,send
2024-12-09 18:20:07.300,2385,returned
2024-12-09 18:20:07.316,2385,send
2024-12-09 18:20:07.637,2385,returned
2024-12-09 18:20:07.656,2385,send
2024-12-09 18:20:08.008,2385,returned
2024-12-09 18:20:08.023,2385,send
2024-12-09 18:20:08.392,2385,returned
2024-12-09 18:20:08.408,2385,send
2024-12-09 18:20:08.724,2385,returned
2024-12-09 18:20:08.739,2385,send
2024-12-09 18:20:09.140,2385,returned
2024-12-09 18:20:09.159,2385,send
2024-12-09 18:20:09.476,2385,returned
2024-12-09 18:20:09.488,2385,send
2024-12-09 18:20:09.864,2385,returned
2024-12-09 18:20:09.881,2385,send
2024-12-09 18:20:10.215,2385,returned
2024-12-09 18:20:10.231,2385,send
2024-12-09 18:20:10.571,2385,returned
2024-12-09 18:20:10.584,2385,send
2024-12-09 18:20:10.888,2385,returned
2024-12-09 18:20:10.901,2385,send
2024-12-09 18:20:11.251,2385,returned
2024-12-09 18:20:11.267,2385,send
2024-12-09 18:20:11.606,2385,returned
2024-12-09 18:20:11.623,2385,send
2024-12-09 18:20:11.980,2385,returned
2024-12-09 18:20:11.999,2385,send
2024-12-09 18:20:12.368,2385,returned
2024-12-09 18:20:12.388,2385,send
2024-12-09 18:20:12.708,2385,returned
2024-12-09 18:20:12.724,2385,send
2024-12-09 18:20:13.022,2385,returned
2024-12-09 18:20:13.039,2385,send
2024-12-09 18:20:13.402,2385,returned
2024-12-09 18:20:13.416,2385,send
2024-12-09 18:20:13.754,2385,returned
2024-12-09 18:20:13.769,2385,send
2024-12-09 18:20:14.143,2385,returned
2024-12-09 18:20:14.157,2385,send
2024-12-09 18:20:14.466,2385,returned
2024-12-09 18:20:14.483,2385,send
2024-12-09 18:20:14.831,2385,returned
2024-12-09 18:20:14.850,2385,send
2024-12-09 18:20:15.216,2385,returned
2024-12-09 18:20:15.226,2385,send
2024-12-09 18:20:15.586,2385,returned
2024-12-09 18:20:15.599,2385,send
2024-12-09 18:20:15.923,2385,returned
2024-12-09 18:20:15.935,2385,send
2024-12-09 18:20:16.287,2385,returned
2024-12-09 18:20:16.303,2385,send
2024-12-09 18:20:16.630,2385,returned
2024-12-09 18:20:16.637,2385,send
2024-12-09 18:20:16.972,2385,returned
2024-12-09 18:20:16.992,2385,send
2024-12-09 18:20:17.303,2385,returned
2024-12-09 18:20:17.318,2385,send
2024-12-09 18:20:17.639,2385,returned
2024-12-09 18:20:17.654,2385,send
2024-12-09 18:20:17.988,2385,returned
2024-12-09 18:20:18.004,2385,send
2024-12-09 18:20:18.343,2385,returned
2024-12-09 18:20:18.357,2385,send
2024-12-09 18:20:18.673,2385,returned
2024-12-09 18:20:18.692,2385,send
2024-12-09 18:20:19.064,2385,returned
2024-12-09 18:20:19.078,2385,send
2024-12-09 18:20:19.443,2385,returned
2024-12-09 18:20:19.460,2385,send
2024-12-09 18:20:19.761,2385,returned
2024-12-09 18:20:19.777,2385,send
2024-12-09 18:20:20.129,2385,returned
2024-12-09 18:20:20.149,2385,send
2024-12-09 18:20:20.515,2385,returned
2024-12-09 18:20:20.537,2385,send
2024-12-09 18:20:20.855,2385,returned
2024-12-09 18:20:20.860,2385,send
2024-12-09 18:20:21.178,2385,returned
2024-12-09 18:20:21.191,2385,send
2024-12-09 18:20:21.570,2385,returned
2024-12-09 18:20:21.578,2385,send
2024-12-09 18:20:21.947,2385,returned
2024-12-09 18:20:21.962,2385,send
2024-12-09 18:20:22.306,2385,returned
2024-12-09 18:20:22.320,2385,send
2024-12-09 18:20:22.712,2385,returned
2024-12-09 18:20:22.726,2385,send
2024-12-09 18:20:23.106,2385,returned
2024-12-09 18:20:23.115,2385,send
2024-12-09 18:20:23.509,2385,returned
2024-12-09 18:20:23.526,2385,send
2024-12-09 18:20:23.897,2385,returned
